pressure_psi,flow_rate_bpd,acoustic_amplitude_db,location_km,is_anomaly,anomaly_type,scada_confidence,das_confidence,fusion_confidence
1197.696806145201,14232.616143920672,30.000414129836393,0.0,False,Normal,12.96999668045754,3.1121180996766658,1.0
1205.2856111310946,14121.180392150787,29.981399357722772,0.0,False,Normal,2.266339441189073,18.500674551999687,1.0
1201.7180914478422,14273.827017486296,29.344210566974166,0.0,False,Normal,21.6037506391308,18.69832625985225,1.0
1191.1847992231862,14269.004567707372,30.31038136771796,0.0,False,Normal,15.846875256358055,10.426420343666202,1.0
1201.620419846974,14168.721864924524,31.65019652933527,0.0,False,Normal,17.21869645634903,1.148779120122569,1.0
1198.0745885979184,14219.79017667187,28.265739568578198,0.0,False,Normal,12.633619239108782,4.56512373174697,1.0
1196.6153899984702,14224.701509314136,28.683767021849487,0.0,False,Normal,17.65744844073329,1.8811582397521107,1.0
1203.0583814442043,14213.033688291196,29.392547942446672,0.0,False,Normal,24.174100722933513,1.6994437004311962,1.0
1205.1549976124797,14172.48474230773,27.308258153053572,0.0,False,Normal,11.32463508186321,20.13401184468453,1.0
1204.656400595581,14166.418831603098,28.361484280557004,0.0,False,Normal,23.335063526785355,20.29958954207237,1.0
1195.8039123838869,14198.722296450427,73.0204497908588,39.55998386340261,True,Background Noise (False Alarm Avoided),16.992820329460038,96.31790826956207,1.0
1198.453938120744,14258.636450962968,31.748778361425455,0.0,False,Normal,10.652836259815682,9.956325120512004,1.0
1201.6563171570178,14227.180007729721,30.52512265800385,0.0,False,Normal,26.06195318795504,3.576019200340986,1.0
1204.8777256356118,14181.469283395694,30.38717982273509,0.0,False,Normal,16.958201199444662,9.923809767499566,1.0
1197.6041288107735,14238.584935532417,31.701795924335944,0.0,False,Normal,18.382393343865203,18.196519416845483,1.0
1107.1382370747522,13647.243592759216,87.93988729302144,75.64922031684088,True,Critical Leak,87.3571993324742,94.19089016488321,99.0
1194.4683251299698,14257.438285018605,30.78092969985778,0.0,False,Normal,11.018366773352414,14.043313827486436,1.0
1194.0189668795967,14113.014311061095,29.793556494135007,0.0,False,Normal,15.839066223378946,9.029101313685677,1.0
1204.062629111971,14181.877952929843,30.530724698799258,0.0,False,Normal,22.907318617416642,16.309835579981822,1.0
1206.781200142854,14144.016505268693,28.834482684776837,0.0,False,Normal,13.451700939071555,13.233343732916655,1.0
1199.6399493920983,14135.265926213955,25.122365683447143,0.0,False,Normal,14.866243772129309,12.019577906578597,1.0
1205.0176644894602,14258.041339368927,29.73144167562739,0.0,False,Normal,22.281642359897926,9.422953309001073,1.0
1201.808180125238,14176.614939934405,32.84549627219988,0.0,False,Normal,13.498365770978797,11.591864697573332,1.0
1196.7744012269743,14217.325194086536,31.852430804483184,0.0,False,Normal,17.551381555845605,11.441257889346632,1.0
1201.806978027542,14197.653971056041,31.93079496918234,0.0,False,Normal,19.386752533698488,7.292841774628696,1.0
1207.6901828323298,14223.852041361157,32.47226144361244,0.0,False,Normal,14.016095255615085,6.125417331363668,1.0
1199.8208698044502,14203.841094553012,30.177315181922875,0.0,False,Normal,16.549187965999614,5.015465198348049,1.0
1207.82321827907,14135.850388790572,30.39463141481119,0.0,False,Normal,18.305513888405866,5.3356844410320345,1.0
1186.9012744795514,14249.813340972358,28.7646962091313,0.0,False,Normal,12.995424032279365,9.059485622274742,1.0
1204.109512521876,14175.312170841935,29.3678542879459,0.0,False,Normal,19.078825824949966,8.236575505022092,1.0
1200.435235341191,14122.170905067012,31.231542299542284,0.0,False,Normal,12.265069582722806,6.896331266987217,1.0
1198.5049632476707,14178.594241951705,32.407768874337634,0.0,False,Normal,11.624562105197544,6.526092626324172,1.0
1200.4588038826776,14275.037989531716,29.721107448638,0.0,False,Normal,7.364794695897715,11.459400130581582,1.0
1190.0621554269956,14242.511087105675,29.099621470297176,0.0,False,Normal,12.482688280494708,16.88803723587153,1.0
1198.9016405608124,14182.567393279607,30.001055917713195,0.0,False,Normal,10.922486490648897,9.945421594632755,1.0
1201.7855628575587,14182.537114784078,31.20241349785823,0.0,False,Normal,12.995630218725129,9.618345999796155,1.0
1207.3894702237076,14183.918247439131,27.112290367732918,0.0,False,Normal,18.05996315957244,5.325566536433152,1.0
1197.4086489086317,14303.837399178043,25.407638093725524,0.0,False,Normal,6.371628733124485,8.884650941046461,1.0
1195.9575319855342,14219.096772611578,28.898926301016832,0.0,False,Normal,5.1266455270644595,15.951681703046845,1.0
1197.4912147820773,14221.502082359553,27.558575148171684,0.0,False,Normal,11.254603916743587,15.187305517544862,1.0
1204.5770105885103,14251.514172701593,28.983719604705378,0.0,False,Normal,17.306152467933284,14.839868721371676,1.0
1201.6437555482985,14211.939457951326,29.704439362365058,0.0,False,Normal,16.444324735098434,14.679344146099213,1.0
1197.3511989811648,14187.047892708964,29.093503181953974,0.0,False,Normal,11.17468833544537,12.183662777824175,1.0
1202.566337165567,14190.182507545751,32.90493506894149,0.0,False,Normal,20.84704116078231,12.006035817414977,1.0
1200.4853877467401,14196.419937029297,76.78179851622536,82.71873014544639,True,Background Noise (False Alarm Avoided),11.707950324408296,94.84445459947116,1.0
1204.8432249526645,14198.138888174508,30.600948719221655,0.0,False,Normal,17.312269930635633,7.91557359973743,1.0
1196.4897345306133,14236.381477181849,31.244414288086805,0.0,False,Normal,13.18606836232914,10.418496993077547,1.0
1198.3616892670111,14202.597294290365,27.72233376443846,0.0,False,Normal,10.65611824503172,11.077998418529335,1.0
1198.0394592343391,14236.63200386078,32.078223574840536,0.0,False,Normal,11.974666059426301,13.165843016580261,1.0
1192.6824252593394,14195.964170994572,29.84847142692908,0.0,False,Normal,18.67000192406779,10.501282435225797,1.0
1201.4806013853229,14203.931759515805,31.340961234482425,0.0,False,Normal,16.805125725713776,20.52580690486209,1.0
1201.3052763608994,14100.089965773395,27.85628553391969,0.0,False,Normal,19.840513318882714,3.950939014710441,1.0
1200.0255672832122,14245.816383735124,26.89248246796787,0.0,False,Normal,16.804930412685408,13.772378498853499,1.0
1198.8270643331243,14217.3244237949,81.06876913106197,17.799078854399344,True,Background Noise (False Alarm Avoided),6.944152684128904,96.28192159840619,1.0
1192.9231462897478,14249.900505492982,30.752819052195033,0.0,False,Normal,25.572074171543967,10.01073141063271,1.0
1197.8967733861732,14055.187231090316,28.195896891284978,0.0,True,Unknown Anomaly,16.875845070292346,5.937121088445959,1.0
1198.2864274173662,14304.418735239036,28.26067383745061,0.0,False,Normal,17.573357771941147,15.096716336243425,1.0
1195.988613653892,14193.02051859224,32.250869568829536,0.0,False,Normal,13.115811602517198,13.264207671605785,1.0
1199.19357144167,14255.409140836875,75.768486698522,77.99278300632378,True,Background Noise (False Alarm Avoided),20.56589146650354,96.33924526476056,1.0
1202.0202542840727,14148.004703643723,33.28534590651193,0.0,False,Normal,9.534462196999392,10.846227024094823,1.0
1209.4309295060527,14230.638695253128,28.19875853070426,0.0,False,Normal,18.049145388317463,8.375525926798876,1.0
1200.8728890641592,14147.329221841317,31.276783851216766,0.0,False,Normal,4.601833588764803,9.667192257277716,1.0
1061.9573025748016,13838.959575648058,90.053612510458,71.77767496647152,True,Critical Leak,83.08886380716925,95.90293917312759,99.0
1199.627770421169,14295.701567693339,31.206374862164687,0.0,False,Normal,9.602247941802853,0.0,1.0
1190.4061439235047,14190.465879961832,28.911771995771616,0.0,False,Normal,16.384972602135626,14.364664337877288,1.0
1199.867430622754,14210.871643658986,29.67441418785541,0.0,False,Normal,21.786702333730872,22.130964073415335,1.0
1200.3011510497051,14243.503386534438,30.081838350791443,0.0,False,Normal,19.113586872502196,12.401675234767382,1.0
1212.3162105624265,14224.78409439863,27.995625088437055,0.0,False,Normal,21.12190835058781,8.59536687896113,1.0
1199.0381951760944,14207.520945257178,31.481648690840252,0.0,False,Normal,20.604242218239044,9.193823726603652,1.0
1201.507736711668,14218.248050123311,28.97357286705683,0.0,False,Normal,12.378586285450606,13.537711754670845,1.0
1199.8264411514738,14320.170779261915,29.542800169319964,0.0,False,Normal,17.99165086903927,8.708556683424408,1.0
1194.1566098119024,14197.119060148321,28.011301250782974,0.0,False,Normal,6.375415520290952,14.343376356695885,1.0
1205.714114072575,14210.054952335748,24.87533268240938,0.0,False,Normal,11.565317910278745,9.12929641434878,1.0
1203.759665163434,14252.53271980038,69.74723163059387,74.47349106611395,True,Background Noise (False Alarm Avoided),21.963274441420257,93.89856642376284,1.0
1203.9551597352151,14255.276296647899,34.82523084322583,0.0,False,Normal,13.074815987868895,18.43298068011094,1.0
1195.4530627260262,14259.351515278018,31.569208575796047,0.0,False,Normal,5.659990566646281,8.349151660295295,1.0
1207.0139715546804,14231.93651110146,29.96147924053121,0.0,False,Normal,25.068494586656787,9.594880816306002,1.0
1192.9907446860386,14142.849754363477,29.474218341583466,0.0,False,Normal,17.8112514158486,9.8881556906083,1.0
1202.9342854690015,14281.671576615056,30.044931785624094,0.0,False,Normal,18.82239110152895,9.955168371181301,1.0
1210.95227812905,14142.682730349066,83.40265382676714,16.420489585591227,True,Background Noise (False Alarm Avoided),10.097652325390511,93.6171755914472,1.0
1195.0473183743466,14215.131773261952,27.638374369382312,0.0,False,Normal,16.42028285264935,4.563696578628239,1.0
1197.1685113519861,14162.286207499032,32.22864338933775,0.0,False,Normal,16.287874854445974,16.248787857739778,1.0
1200.4982568254381,14196.79308267035,31.430762630882487,0.0,False,Normal,10.892575716881623,15.448935071020834,1.0
1197.482621729419,14216.438120515175,31.43637145141587,0.0,False,Normal,14.150901572384207,15.362603570886357,1.0
1192.2466828446693,14216.067860772513,30.876951477619453,0.0,False,Normal,7.497661436084911,9.653108165298354,1.0
1200.3428148740302,14221.096037711764,30.03923331538798,0.0,False,Normal,13.266452335619991,19.460058849948478,1.0
1194.6884814313694,14280.685563452933,31.34572247193364,0.0,False,Normal,19.869231286299097,9.887655116627164,1.0
1202.367962153176,14222.676715075699,31.183628267482757,0.0,False,Normal,11.265758705039575,14.314380869498704,1.0
1195.402878828831,14187.792168235468,29.29191857811795,0.0,False,Normal,24.53648918213277,3.056889927325079,1.0
1207.7496720250876,14248.204358414418,28.8527964542062,0.0,False,Normal,7.819542437324717,8.851323342510748,1.0
1196.0837335383187,14259.473524446232,30.203712590523974,0.0,False,Normal,13.69912325102203,9.220894722130916,1.0
1198.3896924189717,14138.619609243151,33.09804030299038,0.0,False,Normal,11.717850181929373,9.672562309891926,1.0
1204.0675860868485,14229.870003492493,27.521785848692197,0.0,False,Normal,14.099095843135654,3.3725051600215705,1.0
1193.8456784178302,14235.058637115544,27.06494946849512,0.0,False,Normal,21.857373910704613,13.519404639121287,1.0
1201.1372996730206,14185.121824832,30.329521682473032,0.0,False,Normal,10.077722517679515,15.14305155651689,1.0
1108.4797196877855,14048.159168738835,91.09612050697825,63.40299905659829,True,Critical Leak,92.78440918273346,94.05429441404391,99.0
1191.9625838271938,14192.497220648374,30.346683328740816,0.0,False,Normal,18.272528763615696,4.263292418393354,1.0
1200.9231692926614,14206.278822673577,30.487906395817,0.0,False,Normal,15.465793899588261,6.155291875530388,1.0
1201.299413971242,14191.346408785806,29.55359549073039,0.0,False,Normal,15.875874746545014,12.477493345700903,1.0
1203.9091143588867,14200.778952379073,32.979726877204165,0.0,False,Normal,10.173618302002213,7.016983225458228,1.0
1193.8152464456095,14145.18624565524,26.798192043046967,0.0,False,Normal,14.642082641987514,9.32967375181812,1.0
1193.3977169345785,14127.997455870285,28.343005950439508,0.0,False,Normal,20.65789225769762,4.6326962764865245,1.0
1202.6097078280845,14279.725253161248,29.793490479701905,0.0,False,Normal,6.9523950845951035,19.896432027507316,1.0
1201.484923366166,14157.651932584084,26.713622377691664,0.0,False,Normal,11.513454246504864,10.365993140813915,1.0
1201.2524642517294,14150.430382527185,29.648291191135858,0.0,False,Normal,5.922291852373318,15.748576646133152,1.0
1201.7322410474849,14092.330494319815,33.32294033145604,0.0,False,Normal,17.684878484718705,12.465849171194183,1.0
1196.5998763921075,14168.051912615525,30.041772976591922,0.0,False,Normal,21.127352726572347,9.790599725174655,1.0
1201.161268485805,14133.845510329626,30.461401811437366,0.0,False,Normal,14.082950063539787,9.53168837555361,1.0
1201.4653623664933,14282.100758006818,27.479670469654838,0.0,False,Normal,9.972399927423513,6.373781616811074,1.0
1196.4282429098682,14250.490854467133,28.767277183921045,0.0,False,Normal,10.118767742727323,7.7476842455813735,1.0
1209.3288725557238,14165.592482741115,29.249607239352127,0.0,False,Normal,13.514713960636286,4.960988342007477,1.0
1202.369164604559,14312.621790267216,29.36456980648753,0.0,False,Normal,13.495639773042374,4.4156701403352745,1.0
1194.0434825139866,14249.08827434958,32.56328759000754,0.0,False,Normal,19.559158892566852,20.43187708775676,1.0
1203.2827680431692,14183.75843082457,31.11538212145025,0.0,False,Normal,11.655619827784935,11.394561825409715,1.0
1195.1265916488635,14075.029714256321,27.777084086125935,0.0,False,Normal,17.1753916909293,17.3285862085203,1.0
1203.9354230187123,14314.547128629538,30.49300955686401,0.0,False,Normal,13.472649853760657,6.0296887148198905,1.0
1205.792977895037,14130.52137666182,30.99644349699357,0.0,False,Normal,11.276215223800813,3.741982037676279,1.0
1195.8965884082415,14117.730062652156,32.28029807704253,0.0,False,Normal,13.348119683295113,5.1111089452057445,1.0
1204.8168806462215,14251.128521600482,33.161081373136746,0.0,False,Normal,16.6826919093549,7.88964057455152,1.0
1202.0639046346826,14321.987620316964,27.969811616344263,0.0,False,Normal,19.57466694940851,10.1824996591308,1.0
1204.1103007999725,14269.213640925525,28.378284977579323,0.0,False,Normal,13.740134064207552,9.245316915780036,1.0
1209.4839649132698,14228.195456002619,27.48484428217077,0.0,False,Normal,8.98030934601115,6.134045157566858,1.0
1198.7730594199857,14229.737717083264,29.531960281786038,0.0,False,Normal,19.998574016327204,10.43857504658882,1.0
1196.2313191782125,14242.670777939016,30.93271674889267,0.0,False,Normal,10.509153084239427,10.876930622699735,1.0
1195.5524278518724,14237.946429489339,31.974669033178202,0.0,False,Normal,16.304115838387663,13.511382137757892,1.0
1195.9209485751728,14214.059571198468,29.848097952714955,0.0,False,Normal,14.875836661481229,17.35216151506269,1.0
1199.6144914529295,14205.210055197595,29.360304953490314,0.0,False,Normal,14.207149538268904,8.180531052455384,1.0
1201.7057598740832,14196.870343605024,30.30351598449748,0.0,False,Normal,12.565118499059967,16.07740296817316,1.0
1201.3834539966501,14162.301770556665,28.329714196739953,0.0,False,Normal,18.10074390207732,10.329687967139934,1.0
1204.1359162451802,14185.96624615666,34.179077443389545,0.0,False,Normal,0.0,2.3634050629110925,1.0
1200.0650094593896,14115.35215929023,26.78467794576388,0.0,False,Normal,20.682352541835186,18.916354051979184,1.0
1207.2676703857867,14195.083018660263,30.369481157791448,0.0,False,Normal,10.437461128029824,21.362682209498452,1.0
1198.6767158338102,14150.570444642453,34.047212438459276,0.0,False,Normal,17.03978454875324,13.095482390257756,1.0
1213.6008458329482,14144.820534139211,30.013599689119996,0.0,False,Normal,16.775128089674645,10.448924822095659,1.0
1203.128336738825,14208.994707557675,29.619921929997012,0.0,False,Normal,21.37488691010409,8.642974699177516,1.0
1195.7142122179187,14269.60011431723,29.285109154379146,0.0,False,Normal,15.988745677690346,7.680260152577959,1.0
1194.6455375096943,14245.915830300115,29.639216636475183,0.0,False,Normal,10.854454096829773,16.05350626573758,1.0
1202.412362076216,14121.47496981884,32.74569694935306,0.0,False,Normal,6.976225060445156,9.913633809759135,1.0
1198.8826860733707,14150.518593171482,25.576276177340986,0.0,False,Normal,13.255984225635128,18.369698986223842,1.0
1203.5700024704604,14247.03855939941,33.06686740259265,0.0,False,Normal,5.209122855584937,10.174312076645828,1.0
1202.3661881228677,14150.875630323084,27.15208569509971,0.0,False,Normal,11.857571468446222,7.938266532882963,1.0
1061.8609149504532,13927.569961417332,95.99598753137482,83.07641676596339,True,Critical Leak,90.54021429191617,93.6448151404431,99.0
1195.766031409658,14227.502604951227,29.141511159402675,0.0,False,Normal,11.550420109855377,6.28141957352751,1.0
1192.4257638765707,14151.58277725682,31.17710653954144,0.0,False,Normal,15.208868286824561,12.57072913203023,1.0
1197.7674252396648,14205.268775307299,26.803751296232505,0.0,False,Normal,13.81947994540396,3.5275332257099423,1.0
1204.2819939716173,14133.29872525409,30.924345332163885,0.0,False,Normal,13.36156729335609,5.908312583318734,1.0
1201.070468720651,14169.93161780244,34.04861924657371,0.0,False,Normal,2.8792469148134714,16.622413129205352,1.0
1193.77130610644,14215.989096707126,27.27365199081438,0.0,False,Normal,8.526474096572255,5.2272534458776105,1.0
1064.4292779836587,13783.283891802237,89.8815796338575,59.04713099125701,True,Critical Leak,81.8832465985487,94.4871948889354,99.0
1201.9265868986442,14222.02373689802,28.67603564440678,0.0,False,Normal,19.02128136473722,0.0,1.0
1195.5807128189942,14199.018110053667,30.85177441238607,0.0,False,Normal,5.806116410105023,17.25043521087876,1.0
1200.7686255297276,14227.624497720857,30.038295554831503,0.0,False,Normal,10.926409093829342,3.6488408048622674,1.0
1200.29104359223,14211.195706703233,28.71702618191138,0.0,False,Normal,20.359826837995634,5.618031282626206,1.0
1194.285148510847,14268.207021498692,30.975744569742147,0.0,False,Normal,11.409805932974255,13.401712889931625,1.0
1062.6749276223904,13868.154613191948,97.80212308966398,142.71962164928124,True,Critical Leak,86.60438255592288,98.40313214010571,99.0
1202.8039226318413,14178.529722943736,29.6181924165454,0.0,False,Normal,22.20902664507954,14.474937180474036,1.0
1205.4152562158763,14206.114875151614,31.439515884296362,0.0,False,Normal,13.19211344278303,3.6086868537121237,1.0
1205.2690102601746,14227.164901451819,27.413454084257673,0.0,False,Normal,12.47640294906442,8.565972953332304,1.0
1193.1116531602145,14202.443003516286,28.087127246363984,0.0,False,Normal,14.214816547036852,6.914608953947814,1.0
1195.3108748004245,14202.029584560194,30.944812555760755,0.0,False,Normal,24.26705398949914,4.449056009237883,1.0
1202.5751763360433,14164.900415609662,32.96823205707193,0.0,False,Normal,17.231009181447398,12.97948729260183,1.0
1202.568929754561,14166.854954122453,30.71122669757132,0.0,False,Normal,15.09540813889884,14.715257233033977,1.0
1202.5752384315304,14129.869736410015,29.373883938953693,0.0,False,Normal,12.378200221592083,8.315668974797331,1.0
1219.2636574532737,14287.478837159348,29.99858281084671,0.0,True,Unknown Anomaly,17.694084640905615,17.61355649648085,1.0
1202.8544525534658,14137.806838230435,27.499184532060564,0.0,False,Normal,18.298498849653992,6.071498895608286,1.0
1205.677828200903,14165.354740110204,31.209030652710734,0.0,False,Normal,9.63410745262265,17.492336620685208,1.0
1204.770008817466,14164.07963672154,31.76466612464682,0.0,False,Normal,18.4331409597308,12.81119529879133,1.0
1203.256956256529,14244.746218847222,29.09581933433384,0.0,False,Normal,14.244238566882848,3.8821640726249464,1.0
1198.4236537767983,14185.252516085398,29.059915704480996,0.0,False,Normal,15.123993173143033,19.907621335413346,1.0
1203.7948461024664,14262.387103633686,30.5317564593041,0.0,False,Normal,10.578554985058409,7.777612334044864,1.0
1196.135873927312,14166.325468787807,29.12656052791881,0.0,False,Normal,13.00008986085545,16.025588698072255,1.0
1198.8159069663,14213.94970811119,29.867734770748356,0.0,False,Normal,9.849288673885855,10.728245609648162,1.0
1197.5731822608545,14158.232647337012,34.19944357833303,0.0,False,Normal,9.608909149418496,11.87220612225916,1.0
1200.4093706969315,14307.25745638867,29.505948598508006,0.0,False,Normal,16.8854511021339,14.506033902461539,1.0
1211.5732928333675,14140.620079048524,29.283319695957555,0.0,False,Normal,13.224417172784458,14.229255922345018,1.0
1190.6636740370413,14215.491035511352,28.704916388729682,0.0,False,Normal,8.50181165068792,8.289267184382698,1.0
1203.4313009518726,14231.688844046605,31.488383942999874,0.0,False,Normal,25.88526323744188,12.658327979692974,1.0
1191.9364206440519,14220.689954872574,29.637551653563794,0.0,False,Normal,9.376724803420318,12.28299924349251,1.0
1197.6403406710529,14190.735617056114,28.701253923357147,0.0,False,Normal,20.46051480509667,11.067805998446227,1.0
1205.444752984837,14193.508965013329,32.642608064546025,0.0,False,Normal,7.617681791890991,8.983417330851355,1.0
1200.3214000954772,14202.190573598955,32.83920600902727,0.0,False,Normal,17.282511675838975,11.05782416597124,1.0
1194.6112761103534,14192.649899918575,28.79915286852259,0.0,False,Normal,13.747198156906544,19.8377037309793,1.0
1196.4234814537,14248.193955839746,26.266920097278767,0.0,False,Normal,11.854716343207976,8.524863239429212,1.0
1203.3979887446733,14310.526150079568,32.015027379673846,0.0,False,Normal,15.98371161882853,16.032937099021044,1.0
1196.3481668414142,14172.125410749608,28.630740348479993,0.0,False,Normal,15.311299281646662,6.901817880417678,1.0
1201.0822929479098,14131.509851021046,31.58125119832554,0.0,False,Normal,10.937674081589774,5.593426688386281,1.0
1200.2278591995191,14195.585897582438,26.059792364576328,0.0,False,Normal,10.711305596065,26.381996725565,1.0
1196.7419982619708,14328.985466882716,31.785194676598618,0.0,False,Normal,7.130428940027995,12.700120984946217,1.0
1210.7197204466265,14159.816271601514,27.57765614143844,0.0,False,Normal,16.527821921785257,12.837567306448067,1.0
1203.16959511159,14281.955840272203,31.46152823813305,0.0,False,Normal,8.730975864499957,12.97613885917101,1.0
1189.874287066712,14283.885040703823,30.02854613567287,0.0,False,Normal,15.019874782585912,17.036498532672944,1.0
1200.9322715738472,14172.3205879146,28.09212116120671,0.0,False,Normal,17.96238992060358,12.03905007308877,1.0
1196.6910676761581,14228.449153959264,29.185927374146438,0.0,False,Normal,16.04027515912027,14.081109362785961,1.0
1204.262166673981,14281.419831156427,31.3726369139134,0.0,False,Normal,11.384343509913709,4.7071586087173864,1.0
1196.0373963078364,14181.043612950625,30.211788906230467,0.0,False,Normal,19.544062056749844,14.91961768622226,1.0
1199.4263177926655,14189.820981994882,31.168825960944968,0.0,False,Normal,12.960142609493735,8.816197209812294,1.0
1202.5249363949024,14170.915954302567,33.952881169030974,0.0,False,Normal,8.329196204975045,13.358712410959363,1.0
1204.3287759708505,14149.262163465357,26.8715167765779,0.0,False,Normal,13.581362477733611,1.4244002265265205,1.0
1193.998517964721,14167.5361227467,33.234425149937245,0.0,False,Normal,17.93398688992363,13.150897961825567,1.0
1198.3274938207953,14138.802986661887,30.208711875046426,0.0,False,Normal,11.627928427949366,0.0,1.0
1197.6252734441953,14201.704173412962,28.202431903353745,0.0,False,Normal,19.39091207485152,8.620422647819115,1.0
1196.7333538371315,14161.501338447068,27.33937274852202,0.0,False,Normal,11.148369673911747,1.4722420455019716,1.0
1208.8272712014054,14211.689295589538,29.621759218445934,0.0,False,Normal,11.828934031572363,13.165183631252631,1.0
1202.0249085548048,14122.205217689818,31.843300223848917,0.0,False,Normal,9.769604920733737,10.346349405879376,1.0
