suction_psi,discharge_psi,vibration_in_sec,oil_temp_f,is_anomaly,anomaly_type,recommended_solution
449.0717051166809,1197.271860690549,0.11725256423201207,159.33427919123497,False,Nominal,Continue standard compression operations.
444.46832512996986,1257.2314855055815,0.1278092969985778,159.8132262822001,False,Nominal,Continue standard compression operations.
444.01896687959663,1213.9042933183284,0.510527163871076,207.17190500662758,True,Thrust Bearing Degradation,Schedule unit shutdown within 48 hours for thrust bearing inspection.
454.062629111971,1234.563385878953,0.12530724698799256,156.97105938163847,False,Nominal,Continue standard compression operations.
456.7812001428541,1223.204951580608,0.10834482684776836,160.64318642267847,False,Nominal,Continue standard compression operations.
449.63994939209834,1220.5797778641863,0.0712236568344714,163.5098661432945,False,Nominal,Continue standard compression operations.
455.0176644894601,1257.4124018106777,0.11731441675627391,160.0368032615669,False,Nominal,Continue standard compression operations.
451.80818012523815,1232.9844819803216,0.1484549627219988,160.4505282344951,False,Nominal,Continue standard compression operations.
446.77440122697436,1245.1975582259608,0.13852430804483185,161.38544551023372,False,Nominal,Continue standard compression operations.
451.8069780275421,1239.2961913168122,0.13930794969182342,157.4613390069066,False,Nominal,Continue standard compression operations.
457.69018283232987,1247.1556124083468,0.14472261443612436,163.4050293162592,False,Nominal,Continue standard compression operations.
449.82086980445024,1241.152328365904,0.12177315181922875,160.4046575928456,False,Nominal,Continue standard compression operations.
457.82321827907003,1220.7551166371713,0.12394631414811191,163.26371379817823,False,Nominal,Continue standard compression operations.
436.90127447955126,1254.9440022917072,0.107646962091313,158.53393400895203,False,Nominal,Continue standard compression operations.
454.1095125218761,1232.5936512525802,0.113678542879459,163.63612384511566,False,Nominal,Continue standard compression operations.
450.43523534119083,1216.6512715201038,0.13231542299542282,161.55031098806955,False,Nominal,Continue standard compression operations.
448.5049632476707,1233.5782725855113,0.14407768874337631,161.10608017170472,False,Nominal,Continue standard compression operations.
450.4588038826775,1262.5113968595147,0.11721107448638,160.4680489087063,False,Nominal,Continue standard compression operations.
440.06215542699556,1252.7533261317024,0.11099621470297176,159.5029427638511,False,Nominal,Continue standard compression operations.
448.90164056081244,1234.770217983882,0.12001055917713194,162.40106331694776,False,Nominal,Continue standard compression operations.
451.7855628575587,1234.7611344352235,0.13202413497858229,160.28071973969608,False,Nominal,Continue standard compression operations.
457.3894702237076,1235.1754742317394,0.09112290367732916,156.0658605928257,False,Nominal,Continue standard compression operations.
447.4086489086318,1271.1512197534125,0.07407638093725523,157.765627076586,False,Nominal,Continue standard compression operations.
445.95753198553405,1245.7290317834734,0.10898926301016833,159.6283084956145,False,Nominal,Continue standard compression operations.
447.4912147820773,1246.4506247078662,0.09558575148171683,160.6199979663311,False,Nominal,Continue standard compression operations.
454.57701058851035,1255.4542518104777,0.10983719604705378,159.88682302220022,False,Nominal,Continue standard compression operations.
451.64375554829843,1243.5818373853976,0.11704439362365056,162.43794157958732,False,Nominal,Continue standard compression operations.
447.3511989811648,1236.1143678126894,0.11093503181953973,156.09779627192276,False,Nominal,Continue standard compression operations.
452.5663371655668,1237.0547522637253,0.1490493506894149,160.2871758730103,False,Nominal,Continue standard compression operations.
450.48538774674023,1238.925981108789,0.1265348952920464,156.3640415492257,False,Nominal,Continue standard compression operations.
454.84322495266446,1239.4416664523524,0.12600948719221655,161.51942459096833,False,Nominal,Continue standard compression operations.
446.48973453061325,1250.9144431545546,0.13244414288086803,159.811082571116,False,Nominal,Continue standard compression operations.
448.3616892670112,1240.7791882871095,0.09722333764438461,160.83921994404824,False,Nominal,Continue standard compression operations.
448.03945923433923,1250.9896011582337,0.14078223574840537,158.27223407882047,False,Nominal,Continue standard compression operations.
442.6824252593394,1238.7892512983713,0.1184847142692908,162.5589298633155,False,Nominal,Continue standard compression operations.
451.48060138532287,1241.1795278547413,0.13340961234482424,162.0834493281177,False,Nominal,Continue standard compression operations.
451.3052763608994,1210.0269897320184,0.09856285533919688,161.16708860602378,False,Nominal,Continue standard compression operations.
450.0255672832123,1253.7449151205371,0.08892482467967872,159.7409655062731,False,Nominal,Continue standard compression operations.
448.82706433312427,1245.19732713847,0.13635779316050056,161.15971457059027,False,Nominal,Continue standard compression operations.
442.92314628974793,1254.9701516478947,0.12752819052195033,158.5862148640253,False,Nominal,Continue standard compression operations.
447.8967733861732,1196.5561693270947,0.10195896891284978,161.71111131804142,False,Nominal,Continue standard compression operations.
448.28642741736616,1271.325620571711,0.10260673837450611,163.29896178864783,False,Nominal,Continue standard compression operations.
445.9886136538919,995.6199039778903,0.5220599180433021,162.14122111995837,True,Compressor Surge Detected,Open anti-surge recycle valve immediately to stabilize aerodynamic flow.
449.19357144167,1256.6227422510628,0.09621176214265344,158.5407950603852,False,Nominal,Continue standard compression operations.
452.0202542840727,1224.401411093117,0.15285345906511927,160.72283463454622,False,Nominal,Continue standard compression operations.
459.4309295060527,1249.1916085759385,0.10198758530704262,157.4137169124827,False,Nominal,Continue standard compression operations.
450.8728890641592,1224.1987665523952,0.13276783851216767,161.14478062235136,False,Nominal,Continue standard compression operations.
451.28775195361385,1230.643465589563,0.1134276304850203,160.90120682572507,False,Nominal,Continue standard compression operations.
449.62777042116915,1268.7104703080017,0.13206374862164685,156.26036732093567,False,Nominal,Continue standard compression operations.
440.40614392350477,1237.1397639885497,0.10911771995771614,157.67643231217528,False,Nominal,Continue standard compression operations.
449.86743062275394,1243.2614930976958,0.11674414187855411,159.43372220651247,False,Nominal,Continue standard compression operations.
450.30115104970514,972.0115874452654,0.5996314621512085,159.39828050571836,True,Compressor Surge Detected,Open anti-surge recycle valve immediately to stabilize aerodynamic flow.
462.3162105624264,1247.435228319589,0.09995625088437055,157.5810461291624,False,Nominal,Continue standard compression operations.
449.0381951760944,1242.2562835771537,0.1348164869084025,160.77795745870438,False,Nominal,Continue standard compression operations.
451.5077367116681,1245.4744150369934,0.10973572867056829,160.50294721788103,False,Nominal,Continue standard compression operations.
449.8264411514738,1276.0512337785742,0.11542800169319962,159.61146173604297,False,Nominal,Continue standard compression operations.
444.15660981190234,1239.1357180444961,0.10011301250782975,158.48841699968327,False,Nominal,Continue standard compression operations.
455.7141140725751,1243.0164857007246,0.06875332682409378,162.09741425283312,False,Nominal,Continue standard compression operations.
453.75966516343385,1255.759815940114,0.11617944474799662,163.3108142261766,False,Nominal,Continue standard compression operations.
453.95515973521526,1256.5828889943698,0.1682523084322583,159.0328770323069,False,Nominal,Continue standard compression operations.
445.4530627260263,1257.8054545834057,0.13569208575796046,158.77566616569035,False,Nominal,Continue standard compression operations.
457.0139715546805,1249.5809533304378,0.1196147924053121,160.98241533082398,False,Nominal,Continue standard compression operations.
442.9907446860386,1222.8549263090426,0.11474218341583464,159.28394124050604,False,Nominal,Continue standard compression operations.
452.93428546900134,1264.5014729845163,0.12044931785624093,159.72120559867352,False,Nominal,Continue standard compression operations.
460.9522781290499,1222.8048191047196,0.1309423823035042,161.47930630344933,False,Nominal,Continue standard compression operations.
445.04731837434656,1244.5395319785855,0.0963837436938231,156.18128782498542,False,Nominal,Continue standard compression operations.
447.1685113519861,1228.6858622497095,0.14228643389337745,162.63660464970533,False,Nominal,Continue standard compression operations.
450.4982568254382,1239.0379248011052,0.13430762630882487,160.14536104865869,False,Nominal,Continue standard compression operations.
447.482621729419,1244.931436154552,0.13436371451415868,159.17701371087563,False,Nominal,Continue standard compression operations.
442.24668284466935,1244.8203582317542,0.12876951477619453,159.8215316915571,False,Nominal,Continue standard compression operations.
450.3428148740301,1246.3288113135293,0.12039233315387979,159.92485871004104,False,Nominal,Continue standard compression operations.
444.6884814313695,1264.2056690358797,0.13345722471933638,156.53759739311016,False,Nominal,Continue standard compression operations.
452.3679621531759,1246.8030145227096,0.13183628267482755,162.98987645490647,False,Nominal,Continue standard compression operations.
445.402878828831,1236.3376504706403,0.11291918578117952,160.08265126454123,False,Nominal,Continue standard compression operations.
457.7496720250877,1254.4613075243253,0.10852796454206198,160.88600426089474,False,Nominal,Continue standard compression operations.
446.0837335383188,1257.8420573338697,0.12203712590523973,161.9030995411481,False,Nominal,Continue standard compression operations.
448.3896924189716,1221.585882772945,0.15098040302990373,157.9576750848794,False,Nominal,Continue standard compression operations.
454.06758608684834,1248.961001047748,0.09521785848692198,160.94694379807046,False,Nominal,Continue standard compression operations.
443.84567841783024,1250.5175911346635,0.09064949468495119,159.46471781820242,False,Nominal,Continue standard compression operations.
451.13729967302066,1235.5365474496002,0.12329521682473032,161.693541550433,False,Nominal,Continue standard compression operations.
456.53571377141213,1260.6356021996744,0.12101775403712035,155.74554515929702,False,Nominal,Continue standard compression operations.
441.96258382719384,1237.749166194512,0.12346683328740816,159.80181139951748,False,Nominal,Continue standard compression operations.
450.9231692926615,1241.8836468020731,0.12487906395817,158.79435868843208,False,Nominal,Continue standard compression operations.
451.29941397124213,1237.403922635742,0.1155359549073039,160.8645259012683,False,Nominal,Continue standard compression operations.
453.90911435888654,1240.233685713722,0.14979726877204164,160.9400883747364,False,Nominal,Continue standard compression operations.
443.8152464456096,1223.555873696572,0.08798192043046968,158.58474821035594,False,Nominal,Continue standard compression operations.
443.3977169345786,1218.3992367610856,0.10343005950439507,158.57565227164793,False,Nominal,Continue standard compression operations.
452.6097078280845,1263.9175759483746,0.11793490479701904,159.77866926288533,False,Nominal,Continue standard compression operations.
451.48492336616596,1227.2955797752252,0.08713622377691665,158.20671554536958,False,Nominal,Continue standard compression operations.
451.2524642517294,1225.1291147581553,0.11648291191135857,161.68396739090426,False,Nominal,Continue standard compression operations.
451.7322410474849,1207.6991482959443,0.15322940331456036,159.2615855991051,False,Nominal,Continue standard compression operations.
446.59987639210755,1230.4155737846575,0.12041772976591923,154.1860235613567,False,Nominal,Continue standard compression operations.
451.161268485805,1220.1536530988876,0.12461401811437367,159.25035588675638,False,Nominal,Continue standard compression operations.
451.4653623664934,1264.6302274020454,0.09479670469654838,157.92291235831206,False,Nominal,Continue standard compression operations.
446.4282429098682,1255.1472563401396,0.10767277183921045,156.7374483690781,False,Nominal,Continue standard compression operations.
459.32887255572376,1229.677744822334,0.11249607239352126,157.52514672355485,False,Nominal,Continue standard compression operations.
452.36916460455893,1273.7865370801646,0.11364569806487532,160.21881694366593,False,Nominal,Continue standard compression operations.
444.04348251398676,1254.726482304874,0.5204546995052415,193.57101589861136,True,Thrust Bearing Degradation,Schedule unit shutdown within 48 hours for thrust bearing inspection.
453.28276804316914,960.0632600927679,0.6191798257772019,160.62636894772996,True,Compressor Surge Detected,Open anti-surge recycle valve immediately to stabilize aerodynamic flow.
445.1265916488634,1202.5089142768963,0.09777084086125935,158.78699322356852,False,Nominal,Continue standard compression operations.
453.93542301871224,1274.3641385888611,0.1249300955686401,160.9118083903414,False,Nominal,Continue standard compression operations.
455.79297789503704,1219.156412998546,0.1299644349699357,159.081819379562,False,Nominal,Continue standard compression operations.
445.8965884082414,1215.3190187956466,0.14280298077042533,158.61079926167372,False,Nominal,Continue standard compression operations.
454.8168806462216,1255.3385564801447,0.15161081373136748,157.69127466353405,False,Nominal,Continue standard compression operations.
452.0639046346825,1276.596286095089,0.09969811616344262,156.49634238649656,False,Nominal,Continue standard compression operations.
454.11030079997244,1260.7640922776577,0.10378284977579323,159.2201525868811,False,Nominal,Continue standard compression operations.
459.48396491326974,1248.4586368007854,0.09484844282170767,160.31610697984027,False,Nominal,Continue standard compression operations.
448.77305941998566,1248.9213151249794,0.11531960281786037,159.80675265997021,False,Nominal,Continue standard compression operations.
446.2313191782126,1252.8012333817046,0.1293271674889267,159.1680661441053,False,Nominal,Continue standard compression operations.
445.5524278518724,1251.3839288468014,0.13974669033178203,158.10850787860645,False,Nominal,Continue standard compression operations.
445.9209485751728,1244.2178713595406,0.11848097952714955,161.21649238336994,False,Nominal,Continue standard compression operations.
449.6144914529295,1241.5630165592781,0.11360304953490312,157.36573616010682,False,Nominal,Continue standard compression operations.
451.70575987408324,1239.061103081507,0.1230351598449748,161.55205582768696,False,Nominal,Continue standard compression operations.
451.3834539966501,1228.6905311669998,0.10329714196739953,157.99556596214654,False,Nominal,Continue standard compression operations.
454.1359162451801,1235.7898738469985,0.16179077443389547,158.49512952529392,False,Nominal,Continue standard compression operations.
450.06500945938956,1214.6056477870693,0.08784677945763883,157.06642961876864,False,Nominal,Continue standard compression operations.
457.2676703857866,1238.5249055980787,0.12369481157791448,158.99719570622872,False,Nominal,Continue standard compression operations.
448.6767158338102,1225.1711333927362,0.1604721243845928,161.95062491695595,False,Nominal,Continue standard compression operations.
463.6008458329481,1223.4461602417634,0.12013599689119996,161.03125617688792,False,Nominal,Continue standard compression operations.
453.12833673882506,1242.6984122673023,0.11619921929997011,161.95684422405608,False,Nominal,Continue standard compression operations.
445.7142122179186,1260.880034295169,0.11285109154379146,161.04428509186786,False,Nominal,Continue standard compression operations.
444.64553750969446,1253.7747490900347,0.11639216636475185,157.79266034293926,False,Nominal,Continue standard compression operations.
452.4123620762159,1216.4424909456523,0.1474569694935306,159.33842155134488,False,Nominal,Continue standard compression operations.
448.88268607337073,1225.155577951445,0.07576276177340985,158.43960174176507,False,Nominal,Continue standard compression operations.
453.57000247046045,1254.1115678198232,0.1506686740259265,162.66114980807808,False,Nominal,Continue standard compression operations.
452.3661881228677,1225.2626890969254,0.0915208569509971,157.60642270714737,False,Nominal,Continue standard compression operations.
449.63585543671564,1236.6305027500446,0.1146669534153117,161.78739537877823,False,Nominal,Continue standard compression operations.
445.76603140965796,1248.2507814853682,0.11141511159402676,161.78590774021754,False,Nominal,Continue standard compression operations.
442.42576387657067,1225.4748331770454,0.1317710653954144,163.65924040343216,False,Nominal,Continue standard compression operations.
447.7674252396649,1241.5806325921894,0.08803751296232504,159.180626814741,False,Nominal,Continue standard compression operations.
454.28199397161734,1219.989617576227,0.12924345332163886,161.42464431916034,False,Nominal,Continue standard compression operations.
451.07046872065104,1230.9794853407318,0.16048619246573703,164.56330367307768,False,Nominal,Continue standard compression operations.
443.7713061064401,1244.796729012138,0.09273651990814379,158.7647166461326,False,Nominal,Continue standard compression operations.
450.8659046292559,1216.105093997025,0.12379412335220791,156.92991950493527,False,Nominal,Continue standard compression operations.
451.9265868986442,1246.607121069406,0.10676035644406781,156.23997993218447,False,Nominal,Continue standard compression operations.
445.58071281899436,1239.7054330160997,0.12851774412386072,161.42542405772267,False,Nominal,Continue standard compression operations.
450.7686255297276,1248.2873493162572,0.12038295554831503,156.23369958388284,False,Nominal,Continue standard compression operations.
450.29104359223,1243.3587120109698,0.10717026181911381,159.25536189412415,False,Nominal,Continue standard compression operations.
444.2851485108469,1260.4621064496077,0.12975744569742148,160.87462637407793,False,Nominal,Continue standard compression operations.
451.78893680174144,1241.8783675397185,0.15608696219573487,160.37035107365983,False,Nominal,Continue standard compression operations.
452.80392263184115,1233.5589168831211,0.11618192416545402,160.85088972836834,False,Nominal,Continue standard compression operations.
455.4152562158764,1241.8344625454843,0.13439515884296363,160.4445797116017,False,Nominal,Continue standard compression operations.
455.2690102601745,1248.1494704355457,0.09413454084257672,162.55773162662678,False,Nominal,Continue standard compression operations.
443.11165316021453,1240.7329010548856,0.10087127246363982,158.0953672385224,False,Nominal,Continue standard compression operations.
445.31087480042436,1240.6088753680583,0.12944812555760754,158.64600972308293,False,Nominal,Continue standard compression operations.
452.5751763360433,1229.4701246828986,0.14968232057071928,158.45468110945836,False,Nominal,Continue standard compression operations.
452.56892975456105,1230.0564862367357,0.1271122669757132,161.6603836237252,False,Nominal,Continue standard compression operations.
452.57523843153024,1218.9609209230046,0.11373883938953691,161.80079717679013,False,Nominal,Continue standard compression operations.
469.2636574532736,1266.243651147804,0.11998582810846707,160.90245063863702,False,Nominal,Continue standard compression operations.
452.8544525534658,1221.3420514691306,0.09499184532060564,162.36698733377986,False,Nominal,Continue standard compression operations.
455.677828200903,1229.6064220330613,0.13209030652710732,157.64391826524724,False,Nominal,Continue standard compression operations.
454.770008817466,1229.223891016462,0.13764666124646818,163.33444822310227,False,Nominal,Continue standard compression operations.
453.256956256529,1253.4238656541665,0.11095819334333838,163.0464772434245,False,Nominal,Continue standard compression operations.
448.4236537767983,1235.5757548256197,0.11059915704480996,161.4712439944915,False,Nominal,Continue standard compression operations.
453.79484610246635,1258.716131090106,0.12531756459304097,163.56359781754213,False,Nominal,Continue standard compression operations.
446.13587392731216,1229.897640636342,0.11126560527918808,156.68675358464446,False,Nominal,Continue standard compression operations.
448.81590696629996,1244.184912433357,0.11867734770748355,158.9511037274747,False,Nominal,Continue standard compression operations.
447.5731822608545,1227.4697942011037,0.1619944357833303,158.5293930786361,False,Nominal,Continue standard compression operations.
450.4093706969316,1272.1772369166008,0.11505948598508006,161.4429586475147,False,Nominal,Continue standard compression operations.
461.57329283336753,1222.1860237145572,0.11283319695957555,157.89971852079572,False,Nominal,Continue standard compression operations.
440.66367403704123,1244.6473106534054,0.10704916388729681,161.51499029867497,False,Nominal,Continue standard compression operations.
453.4313009518726,1249.5066532139815,0.13488383942999874,162.74107228799343,False,Nominal,Continue standard compression operations.
441.93642064405174,1246.2069864617724,0.11637551653563794,161.390405800168,False,Nominal,Continue standard compression operations.
447.64034067105285,1237.2206851168344,0.10701253923357147,160.567502047323,False,Nominal,Continue standard compression operations.
455.44475298483684,1238.0526895039986,0.14642608064546023,158.0242533181985,False,Nominal,Continue standard compression operations.
450.3214000954773,1240.6571720796867,0.14839206009027273,158.30629806774928,False,Nominal,Continue standard compression operations.
444.61127611035346,1237.7949699755727,0.1079915286852259,162.49923781059334,False,Nominal,Continue standard compression operations.
446.42348145370016,1254.4581867519237,0.08266920097278767,161.55869800781068,False,Nominal,Continue standard compression operations.
453.3979887446734,1273.1578450238703,0.14015027379673844,159.9219609612449,False,Nominal,Continue standard compression operations.
446.3481668414143,1231.6376232248824,0.10630740348479992,159.1641809084682,False,Nominal,Continue standard compression operations.
451.0822929479099,1219.452955306314,0.13581251198325536,155.94838425377725,False,Nominal,Continue standard compression operations.
450.22785919951906,1238.6757692747312,0.08059792364576329,157.85829516263112,False,Nominal,Continue standard compression operations.
446.74199826197093,1278.6956400648148,0.13785194676598617,163.82283817427944,False,Nominal,Continue standard compression operations.
460.71972044662664,1227.9448814804541,0.09577656141438437,157.43908885799507,False,Nominal,Continue standard compression operations.
453.16959511159007,1264.586752081661,0.1346152823813305,160.37895964244217,False,Nominal,Continue standard compression operations.
439.874287066712,1265.1655122111465,0.12028546135672868,162.0148879463904,False,Nominal,Continue standard compression operations.
450.9322715738471,1231.69617637438,0.1009212116120671,157.4901546639954,False,Nominal,Continue standard compression operations.
446.69106767615807,1248.534746187779,0.11185927374146439,160.36942094956217,False,Nominal,Continue standard compression operations.
454.26216667398114,1264.425949346928,0.13372636913913402,161.87583107502132,False,Nominal,Continue standard compression operations.
446.0373963078365,1234.3130838851878,0.12211788906230468,160.0249986438145,False,Nominal,Continue standard compression operations.
449.4263177926655,1236.9462945984646,0.1316882596094497,165.73680611133355,False,Nominal,Continue standard compression operations.
452.5249363949023,1231.2747862907704,0.1595288116903097,156.66280148224362,False,Nominal,Continue standard compression operations.
454.3287759708506,1224.778649039607,0.08871516776577897,162.11745705976776,False,Nominal,Continue standard compression operations.
443.99851796472115,1230.2608368240099,0.15234425149937247,159.65439652520706,False,Nominal,Continue standard compression operations.
448.32749382079527,1221.640895998566,0.12208711875046425,161.54384030967336,False,Nominal,Continue standard compression operations.
447.6252734441952,1240.5112520238883,0.10202431903353743,160.8826143033985,False,Nominal,Continue standard compression operations.
446.73335383713146,1228.4504015341204,0.09339372748522021,158.53368760578002,False,Nominal,Continue standard compression operations.
458.8272712014055,1243.506788676861,0.11621759218445933,160.45799278491867,False,Nominal,Continue standard compression operations.
452.02490855480477,1216.6615653069457,0.13843300223848917,156.28419709720342,False,Nominal,Continue standard compression operations.
443.6955802283248,1244.9632034832168,0.11744901759244931,161.2064950011428,False,Nominal,Continue standard compression operations.
454.5893097352739,1252.5029344241339,0.15022309860494695,160.59631693198105,False,Nominal,Continue standard compression operations.
460.6107809850632,1210.0939653614282,0.09097648619896881,161.2773203372862,False,Nominal,Continue standard compression operations.
455.16232630275573,1245.6108485477137,0.1197582210430789,162.1162366501743,False,Nominal,Continue standard compression operations.
442.40315017022994,1258.4150348870994,0.09495213111173761,160.73523968041943,False,Nominal,Continue standard compression operations.
447.57882963566874,1221.855384719632,0.12727263765249935,160.29617883959656,False,Nominal,Continue standard compression operations.
456.33455574593313,1265.0885858025656,0.137737747801946,158.23786332667743,False,Nominal,Continue standard compression operations.
446.4616526719061,1246.2852851404907,0.11158476412637892,158.57555847270189,False,Nominal,Continue standard compression operations.
452.21909714073115,1229.424822163624,0.06791572286745731,162.37346924035467,False,Nominal,Continue standard compression operations.
453.8731702671467,1239.1634638351345,0.450090169117769,215.28975495259846,True,Thrust Bearing Degradation,Schedule unit shutdown within 48 hours for thrust bearing inspection.
445.3653476421096,1248.3749036878257,0.12873477103467018,159.5237791273759,False,Nominal,Continue standard compression operations.
449.702373219691,1241.1400808711862,0.12808589509923396,160.09200549450654,False,Nominal,Continue standard compression operations.
433.7936632996546,1248.0813398866956,0.1447156438364431,158.19077125001246,False,Nominal,Continue standard compression operations.
